"","County","State","DIST_br","DIST_fu","DIST_ho","DIST_in","DIST_li","DIST_ma","DIST_hi","DIST_sc"
"561","Minidoka County","Idaho",1100.084904725,10362.581800625,5133.485428875,1368.8787545275,631113.97875,180839.577975,87927.68684875,2154.152977025
"562","Nez Perce County","Idaho",1512.93663355917,9321.00173549167,11855.524957,6176.04905541667,142329.74615,181252.97865,83026.7710808333,3238.01836409167
"563","Oneida County","Idaho",3207.7109916,24208.605364,42278.1830066667,10446.488085,638172.262,71313.9326933333,68470.2698666667,12577.434168
"564","Owyhee County","Idaho",4246.1601302,27311.115676,28902.22258,7847.89448248,459216.30884,372065.49692,241942.91692,6775.9811734
"565","Payette County","Idaho",2074.908476,32467.132685,11357.0344265,3102.676295,387136.11375,303184.96445,200406.1347,3871.156009
"566","Power County","Idaho",1567.48300345714,30416.5375871429,18365.453554,14860.9458764286,649227.2214,141181.321914286,100525.802621429,15227.0463841429
"567","Shoshone County","Idaho",407.207301038571,67165.8516585714,14666.1274712857,8335.78134342857,102789.114142857,285224.209742857,120100.247742857,3684.3910605
"568","Teton County","Idaho",5732.9236365,18379.079775,35761.500835,7939.4786305,616986.48765,227518.6983,204608.5165,3702.7526875
"569","Twin Falls County","Idaho",4196.65938061333,20049.37087848,20824.9979289333,15489.127311614,614926.53528,238772.862346667,116369.4293,6126.08570721333
"570","Valley County","Idaho",3743.498345885,33929.8111516667,99897.555125,13950.9738553333,352656.213866667,307272.55175,134138.726845,10413.9097498333
"571","Washington County","Idaho",2713.31967046667,55246.3911866667,40962.6182633333,4808.349593,355525.806833333,275608.9361,168175.0595,3824.22307433333
"572","Adams County","Illinois",942.243672177778,9640.91849133333,18755.6541944444,4933.51896535556,35858.1836777778,129537.599588889,36065.6787255556,1430.2585514
"573","Alexander County","Illinois",1135.49488235667,12748.045798,25580.8174766667,8982.857973,96546.7205166667,158296.230633333,70713.49062,2309.50873
"574","Bond County","Illinois",1195.7562910025,22720.97441,8915.195453625,6099.99468425,64168.218665,51811.24828625,60288.7810075,1826.572230975
"575","Boone County","Illinois",992.786133563636,4585.144805,4836.19254836364,3211.80099382727,43413.30759,14001.073685,71061.5140427273,1443.62637785455
"576","Brown County","Illinois",1398.908087,21879.06527,26849.85345,8384.048366,60796.96974,87336.5588,58503.19479,1072.302783
"577","Bureau County","Illinois",1422.79443482667,9179.20122177778,12176.9627052222,4498.14444174444,82466.5854666667,71382.3507788889,49473.8690244444,2530.27445758889
"578","Carroll County","Illinois",1511.73471125714,20200.2521185714,23403.4198614286,6497.41107157143,72049.2910342857,73112.67188,54517.2850857143,1186.7571586
"579","Cass County","Illinois",2329.027130175,6854.56368675,17169.1072435,6235.73522725,102898.77971,50121.36668,52922.229505,966.883720825
"580","Champaign County","Illinois",985.578036094194,5449.66624763871,7671.12948449032,3991.97011524613,155500.940667742,115577.664502258,18707.0046856452,1712.08385104194
"581","Christian County","Illinois",1161.14288665,9589.50987651,8988.7124589,7191.31606302,119284.78131,48107.010801,43916.423427,2242.35108232
"582","Clark County","Illinois",855.277929335,11625.5577309833,11993.0436766667,6482.34114268333,221881.617333333,104432.838291667,71268.2182616667,1460.34218361667
"583","Clay County","Illinois",989.7416582375,11911.922668625,11137.762514775,9105.79688775,139128.9534375,115057.098825,85267.67450625,2338.4791196875
"584","Clinton County","Illinois",808.755325724706,11742.5779588476,18499.6546220588,7308.13172517647,59381.7754811765,40557.4336594118,62114.1973094118,2121.78797153529
"585","Coles County","Illinois",682.318390673684,10510.6737481053,5720.51823484737,4369.97461364211,180848.209468421,123831.397778947,54703.8687047368,1239.36511099947
"586","Cook County","Illinois",876.724484765571,1761.17547905676,2562.99572938974,1163.84709400242,1210.68279598385,8595.68419326527,74716.3791536131,516.333146678322
"587","Crawford County","Illinois",1047.01042996,29220.202126,7541.2257922,8759.013602,208915.91158,107119.5243,35759.088878,1742.61189666
"588","Cumberland County","Illinois",928.234339178889,8299.265599,15869.4404917778,4317.40112714444,171628.349922222,130427.001522222,79443.48723,1661.15934943333
"589","De Witt County","Illinois",1429.60186809,18438.07986325,20911.122131,4551.71610975,152489.64545,97862.142395,41538.678255,1186.791658925
"590","DeKalb County","Illinois",1300.044655575,10843.0293785833,7823.38426805833,4975.29231383333,34586.0461966667,40559.5643208333,65213.7013741667,1381.15184995833
"591","Douglas County","Illinois",510.139735357143,27435.0061271429,10684.6243751429,2890.8734109,191074.334085714,118051.476871429,29124.2830214286,1631.07879901429
"592","DuPage County","Illinois",1037.27949438705,2449.74822707869,4605.25235604918,1535.3846897541,2550.9164080823,9833.75964775902,100224.666349508,878.125384619672
"593","Edgar County","Illinois",1051.699624475,6583.6703713875,6736.2437441875,4429.8609401375,211755.076925,111951.191,59505.252445,1322.40346715
"594","Edwards County","Illinois",1867.174354,26192.31472,24099.22589,5493.61272786667,182200.904366667,66267.2963633333,55585.37693,1547.65822506667
"595","Effingham County","Illinois",907.987785727059,9062.68296723529,9974.15111275882,4787.00472033529,141289.7987,121026.907423529,97411.3020376471,2172.11542929412
"596","Fayette County","Illinois",749.025984,9923.9377194,10987.06481178,8683.08081578,96111.388548,82168.781506,90878.06088,1327.56971674
"597","Ford County","Illinois",1104.57708543333,7423.46257,13009.7360956667,5652.55997133333,103808.539033333,75311.5467033333,67177.4639066667,3263.424649
"598","Franklin County","Illinois",969.292969683571,12264.8167196429,5127.63737587143,3588.79152660714,122635.950935714,106386.983616429,104372.517555714,1223.18665032143
"599","Fulton County","Illinois",1742.03129014333,18993.3009253333,11951.1619036667,6890.44758042778,112820.006997778,63687.0033877778,86729.5717733333,1384.11197797667
"600","Gallatin County","Illinois",1106.0830123,22250.41863,23506.823194,6624.9216782,143600.04498,67319.16588,84110.444114,4668.5885957
"601","Greene County","Illinois",2569.9079796,25054.945656,12742.7838506,7630.4016078,60325.801306,60883.514202,63166.603808,1506.82025366
"602","Grundy County","Illinois",854.0705774,3751.15252277769,8718.76845093846,6104.17839785385,32305.0496753846,31830.4885638462,102701.99455,1356.11755619231
"603","Hancock County","Illinois",881.81962004,6321.21024,6371.7142688,4703.4714912,82359.717386,125620.54874,65120.195416,2479.4224802
"604","Hardin County","Illinois",1423.7338925,21148.7753375,33080.9394275,9183.0438215,125681.412925,82749.7952675,60903.1234525,1178.851131325
"605","Henderson County","Illinois",602.4908502,17440.50012,10299.1565,863.3070421,83789.76016,99269.33247,65892.03324,2575.327779
"606","Henry County","Illinois",1434.035496525,8350.390804975,10576.8339032333,3822.16483566667,43239.5856058333,37238.0781358333,34685.1637933333,1056.29054730833
"607","Iroquois County","Illinois",1158.03966335095,16345.4660138095,17016.698563381,5919.20968094286,78080.2176919048,43494.7620395238,57474.4627309524,1377.70652891095
"608","Jackson County","Illinois",1142.28850408467,10266.9529835333,6884.29912113333,3148.948195882,120110.597546667,109619.890168667,94387.59587,1788.90511898
"609","Jasper County","Illinois",1899.39174665,17616.470415,21100.85172,8387.0531595,169385.70005,140964.69485,77163.94574,3256.71259315
"610","Jefferson County","Illinois",1082.65029487471,8493.32163075294,8395.72197214118,5340.29542304294,110614.791757059,91815.0341876471,114770.856211765,1262.57773258
"611","Jersey County","Illinois",2346.94909398571,17695.2869097857,8372.10130378571,6768.40650071429,32077.7186235714,37252.9777535714,40329.3723221429,1166.08314482429
"612","Jo Daviess County","Illinois",1543.631247975,21007.70039375,19332.681384125,7225.54481705,94622.363855,91708.71386375,56160.64680625,1596.7567292875
"613","Johnson County","Illinois",935.7178189825,21935.06682825,23456.957755,7928.60764475,115721.9091,135341.6006,48120.03831,1101.949344325
"614","Kane County","Illinois",1095.66248948955,6436.65972436591,6999.33911063636,2985.12616023909,8600.2124332175,23223.1362333409,92737.5044720455,997.406110645909
"615","Kankakee County","Illinois",1039.66198379696,8131.36012763043,7662.76875828261,5126.51281386957,37086.3608591304,10018.4070121522,61849.5005217391,1405.04272892174
"616","Kendall County","Illinois",1557.14533073846,5667.62349393077,11433.4374539231,5339.50437203077,14477.8304716154,22308.1039993077,93496.2728407692,1323.81755113846
"617","Knox County","Illinois",1140.63965062727,11075.6287793636,12999.9794048182,5716.9711767,70795.2542527273,49390.07383,72151.5249854545,1385.57259589636
"618","Lake County","Illinois",1760.99750459098,3196.94691260492,7654.20424879836,2028.70489605656,3823.59484918295,14438.7641482623,116449.330374918,1117.04931933246
"619","LaSalle County","Illinois",1022.57515772538,11682.2465501538,9528.71470343077,4995.82077089231,60992.2994496154,60174.4815915385,73622.7137819231,1364.86772305808
"620","Lawrence County","Illinois",1123.26371811429,18487.7194755714,13834.4531024286,9556.49981958572,209063.504914286,87124.6969128571,18720.6181621429,1131.83146954286
"621","Lee County","Illinois",848.731372218462,8357.905504,7843.36349230769,4120.04903549154,79899.8711253846,61401.0758884615,16195.4750230769,1393.51829008462
"622","Livingston County","Illinois",654.540543688462,6758.44817251538,9654.85976167692,5205.82827316923,76767.6340053846,64561.3772153846,102496.911266154,1357.48368503077
"623","Logan County","Illinois",1256.49022928333,11553.5616928333,11672.6107196667,5379.92760035,166769.5366,52573.1581283333,42029.4636783333,1403.67900297167
"624","Macon County","Illinois",771.692520012667,7257.21319370667,6199.93549646667,3483.61185064,163399.824906667,66224.1290033333,49816.8104153333,1181.60593813333
"625","Macoupin County","Illinois",908.81546114,14241.9983603333,22542.2243394444,9376.79044344444,62908.47179,47793.1646844444,44132.4739022222,1688.62633912222
"626","Madison County","Illinois",999.882901010227,6726.86841512727,5603.17477738864,1794.481007675,15449.9989965455,24759.2510172727,14927.1609468636,1269.22367853932
"627","Marion County","Illinois",450.328334655714,8217.02073171428,8780.89121885714,7085.50265098571,96330.79395,77232.7607928571,96657.0730357143,1450.482792
"628","Marshall County","Illinois",1287.85379226,29626.712054,27971.488768,5078.8053078,101993.82563,37280.473394,93483.366186,2706.36943178
"629","Mason County","Illinois",2816.045992758,20683.331046,18848.7516006,10627.2975637,133582.15874,52653.995106,52988.66571,2117.84141754
"630","Massac County","Illinois",1039.65669051667,10065.9853656667,8749.92723283333,7492.06870466667,93029.47337,112159.910255,14061.5846191667,1590.40495771667
"631","McDonough County","Illinois",1330.23436523,24714.119315,8215.6749545,7005.46607233333,99090.8653916667,92830.82833,99367.0912216667,1117.5822574
"632","McHenry County","Illinois",1426.59224850828,7305.98805298621,7408.66097495517,3394.49332885862,12097.8500916103,13143.5474392759,104421.166618621,1263.43178264759
"633","McLean County","Illinois",1043.3940340725,8703.46030607,9412.129167275,4201.07394971,133611.754165,65971.692224,78166.1835985,2138.61488663
"634","Mercer County","Illinois",1685.85445802375,14221.546106875,12476.856077625,6715.400680375,31869.149005,35589.7292875,51083.2458675,1807.7841823625
"635","Monroe County","Illinois",854.39849365,12218.6237954,20891.2459092,4876.90454036667,26843.2896873333,41552.8812266667,57822.219036,1609.00263428
"636","Montgomery County","Illinois",1236.78996255556,17433.7508693333,14921.7432053333,10437.4439526667,80546.7055544444,59528.7666722222,57784.9482911111,1428.53501452222
"637","Morgan County","Illinois",2432.71136018333,10369.5361686667,9677.05414733333,7543.89958666667,97895.3575316667,41140.04022,46414.3840666667,1420.67034185
"638","Moultrie County","Illinois",1627.4923204,11251.3988508,23072.36473,5152.00122734,167017.83776,94980.718406,49613.84838,1368.76759434
"639","Ogle County","Illinois",820.661476507692,8193.89913215385,18827.4090600769,4678.61381806923,77879.3949769231,34186.5266630769,33119.6153684615,1563.30998803846
"640","Peoria County","Illinois",1020.9952515375,7229.91267917857,8207.37858879643,3209.42456630714,113378.664888214,10239.7973268714,97180.2410967857,1047.53013392607
"641","Perry County","Illinois",1657.60454211667,31210.86223,9169.22912016667,4205.53757751667,89944.48969,76780.07833,105452.134725,1453.67591578333
"642","Piatt County","Illinois",1044.897182,10996.38785,9912.266821,3568.35188775,159903.8354,106667.08455,26740.4044,2442.8681465
"643","Pike County","Illinois",355.598600466667,19440.1717966667,22812.52353,3446.1683084,26049.3788273333,111914.926633333,24235.1941323333,997.504771733333
"644","Pope County","Illinois",1808.550940025,24326.600245,24056.78721,10291.367407,110028.64642,105887.5244525,27646.62077,2260.165849975
"645","Pulaski County","Illinois",400.8554026,30961.75954,18709.49886,4676.205917,84028.92675,155069.8165,50296.754,3679.390125
"646","Putnam County","Illinois",2265.617153,22906.49116,21241.73801,8306.381114,99192.07766,48255.64745,74139.22979,1128.247001
"647","Randolph County","Illinois",1714.32444649412,28321.7256864706,9479.48870447059,5867.38229880765,67111.1141894118,65331.4510611765,91559.7928805882,1302.83808732353
"648","Rock Island County","Illinois",1039.16045178,6354.12743582,5281.7073048,3678.79924242,13160.5559038,11375.87357775,14430.9838828,1329.05641162
"649","Saline County","Illinois",1255.51770956667,8481.61428366667,5594.14079483333,5691.02412433333,158461.906683333,91286.2094783333,79544.4218583333,2347.73488333333
"650","Sangamon County","Illinois",873.249881942927,6474.92027355122,8372.29270615854,3599.45033803195,122468.479467317,11888.7025526098,9997.24386609512,1575.19619809756
"651","Schuyler County","Illinois",1751.51077466667,11361.9945433333,11159.6700006667,3319.66668426667,81401.9359566667,83382.6195966667,79689.6198633333,1209.78990063333
"652","Scott County","Illinois",1610.305028,4544.258419,19477.8012,6264.987602,76527.5553,66522.59066,71796.5509,1001.212945
"653","Shelby County","Illinois",1664.142663375,14282.4978255,15302.93827775,7096.964365475,145583.062575,90085.1022075,70738.7323475,1503.442082375
"654","St. Clair County","Illinois",692.703529332143,6563.28146566446,5312.51757051429,2033.72444495643,11465.6117945893,17788.1160613036,28748.7698969643,1030.59468038214
"655","Stark County","Illinois",2373.010138,5869.705388,4937.97016,6641.414471,67515.05782,51589.85011,58208.80327,414.4100118
"656","Stephenson County","Illinois",890.617723974444,8000.713088,11811.6959651111,6387.06800235556,109467.951511111,59178.0295755556,57134.2252355556,1098.97014112222
"657","Tazewell County","Illinois",1161.77441124111,5697.48606583333,5122.72993375,3063.07496003222,132533.873083333,18029.6694279444,87560.3612472222,1027.26264172722
"658","Union County","Illinois",952.006704766667,21105.3529716667,9291.39681048333,6253.225316,120263.903633333,139495.44645,67160.3001116667,1211.4599184
